"","access1-0.1.rcp45","access1-0.1.rcp85","access1-3.1.rcp45","access1-3.1.rcp85","bcc-csm1-1.1.rcp45","bcc-csm1-1.1.rcp85","bcc-csm1-1-m.1.rcp45","bcc-csm1-1-m.1.rcp85","canesm2.1.rcp45","canesm2.1.rcp85","ccsm4.6.rcp45","ccsm4.6.rcp85","cesm1-bgc.1.rcp45","cesm1-bgc.1.rcp85","cesm1-cam5.1.rcp45","cesm1-cam5.1.rcp85","cmcc-cm.1.rcp45","cmcc-cm.1.rcp85","cnrm-cm5.1.rcp45","cnrm-cm5.1.rcp85","csiro-mk3-6-0.1.rcp45","csiro-mk3-6-0.1.rcp85","ec-earth.8.rcp45","ec-earth.2.rcp85","fgoals-g2.1.rcp45","fgoals-g2.1.rcp85","gfdl-cm3.1.rcp45","gfdl-cm3.1.rcp85","gfdl-esm2g.1.rcp45","gfdl-esm2g.1.rcp85","gfdl-esm2m.1.rcp45","gfdl-esm2m.1.rcp85","giss-e2-r.6.rcp45","giss-e2-r.2.rcp85","hadgem2-ao.1.rcp45","hadgem2-ao.1.rcp85","hadgem2-cc.1.rcp45","hadgem2-cc.1.rcp85","hadgem2-es.1.rcp45","hadgem2-es.1.rcp85","inmcm4.1.rcp45","inmcm4.1.rcp85","ipsl-cm5a-lr.1.rcp45","ipsl-cm5a-lr.1.rcp85","ipsl-cm5a-mr.1.rcp45","ipsl-cm5a-mr.1.rcp85","miroc-esm.1.rcp45","miroc-esm.1.rcp85","miroc-esm-chem.1.rcp45","miroc-esm-chem.1.rcp85","miroc5.1.rcp45","miroc5.1.rcp85","mpi-esm-lr.1.rcp45","mpi-esm-lr.1.rcp85","mpi-esm-mr.1.rcp45","mpi-esm-mr.1.rcp85","mri-cgcm3.1.rcp45","mri-cgcm3.1.rcp85","noresm1-m.1.rcp45","noresm1-m.1.rcp85","cmcc-cms.1.rcp45","cmcc-cms.1.rcp85","giss-e2-h.6.rcp45","giss-e2-h.2.rcp85"
"2017-09-24",81.7412,91.6277,85.2683,78.0728,75.2306,81.3965,77.0837,73.3244,81.6413,82.1165,79.0286,85.1828,77.1989,83.0462,78.4958,89.1842,76.3421,85.2044,86.5499,81.6152,82.7033,89.8898,77.1323,87.2582,86.7038,75.6077,81.311,82.1651,89.2337,84.5924,86.3816,85.2899,91.643,81.2174,79.2869,80.7953,79.5839,90.4622,82.3937,83.2568,84.7544,74.9831,76.3664,68.8964,80.8745,84.8966,78.7919,86.0054,69.8423,82.3343,80.4074,81.8744,80.5055,86.4455,86.5895,83.5331,77.1035,82.6898,76.2224,85.5986,90.2957,87.2654,80.2814,75.1199
"2017-09-25",81.6314,92.5061,84.1271,79.1753,74.5862,76.6517,79.9664,78.3779,81.4343,80.3732,75.4718,85.9064,71.1599,87.9089,78.791,87.5975,76.757,81.3227,85.3718,84.0803,82.2686,88.9349,72.9419,87.3833,84.8417,75.6842,78.4292,80.2526,87.6767,83.1326,85.8281,86.8739,90.968,76.7336,80.0402,82.0319,80.5451,89.2814,86.7839,85.4375,80.807,74.228,77.5598,69.5129,82.3613,85.2323,82.7933,85.8983,71.0807,78.5759,79.4552,82.3694,77.5274,86.3195,92.0876,77.3348,77.7308,87.0971,77.6714,84.7418,88.9718,87.3761,82.0013,74.9777
"2017-09-26",77.3645,94.3583,85.1702,79.0466,76.8587,79.1204,81.392,82.3163,83.0417,77.3411,77.0198,86.0423,76.3367,91.9454,82.3199,84.0398,77.5724,79.0448,84.8273,85.4987,82.5827,87.8243,69.71,86.5004,86.3573,74.5376,80.2535,82.0247,90.2903,80.7971,89.2562,81.6287,85.7399,74.2784,80.3651,83.8805,80.8538,88.3508,88.4021,87.7811,75.3728,76.5293,79.4696,73.814,84.4151,81.9311,86.3582,83.8859,74.8067,76.2278,79.8161,84.0263,81.2255,84.29,87.3824,79.88,77.3987,85.6346,79.6469,81.7988,89.3516,88.5398,78.6443,78.098
"2017-09-27",78.0287,88.5722,83.1974,78.8621,78.6605,76.4213,86.7182,84.6041,80.3867,75.506,79.8305,87.8927,80.8223,83.7653,82.4045,81.4253,77.1791,79.1456,86.0567,85.3565,82.4711,86.7569,69.9296,88.4606,85.559,74.0219,83.9228,79.7171,88.1384,80.267,92.8148,80.3669,87.9134,71.8763,80.0096,85.5257,81.3506,88.7774,88.9916,87.944,70.3031,76.7813,79.7513,77.0936,79.9574,81.2075,89.1689,81.8186,78.4364,78.8837,80.9105,85.7354,80.8547,86.2007,84.6743,82.0427,78.3185,88.5128,79.619,79.6361,88.7036,86.6975,76.505,76.433
"2017-09-28",74.3414,83.048,82.6556,74.1704,77.5265,74.588,86.1332,84.5384,78.7082,75.7634,81.4604,82.7465,80.1797,80.1995,80.8061,72.7349,76.2971,82.5503,84.2522,83.786,83.1803,88.997,69.7478,87.2501,84.8678,70.0178,85.1738,78.8873,85.0991,80.699,85.8191,80.5424,85.793,72.4775,82.3856,88.4471,83.111,88.4147,87.8018,83.5007,66.1946,72.383,79.6919,78.2834,76.7534,80.9087,91.67,85.3115,77.8487,76.9352,81.1517,85.8272,79.2572,81.7907,86.9738,87.1808,79.7603,86.7281,78.0782,82.5998,87.9881,81.437,80.1113,77.3744
"2017-09-29",75.1415,80.7134,84.0263,74.9138,81.3272,74.9111,85.6508,83.1695,77.7371,79.7207,80.4713,81.7331,82.5971,81.7061,82.9517,70.6811,77.657,84.9686,85.7156,82.679,85.7471,90.5,71.7062,87.6128,84.5807,70.1645,83.0138,78.6461,82.7339,75.0299,82.7717,78.7892,85.8335,74.6924,77.8775,88.6478,83.5547,86.2538,86.1935,83.6627,67.3124,72.6971,75.9074,78.6857,79.529,82.7195,87.116,80.5586,79.4084,74.2316,83.2505,85.3754,82.2065,81.4955,89.3777,90.3254,83.5106,82.6988,75.5996,84.8129,86.7515,75.8723,80.5019,78.3203
"2017-09-30",74.8166,78.2249,85.5698,75.9299,84.4727,73.4441,86.3231,83.9507,76.9829,84.101,78.0332,82.1912,80.2445,82.9211,84.1478,70.5605,77.7947,88.6046,85.9505,84.9812,84.3179,89.1815,74.1731,85.9406,83.5052,69.9098,79.2581,79.295,82.598,76.1567,87.5111,81.8528,85.8506,78.9359,78.188,87.5714,84.5132,86.4644,86.3204,83.7167,69.0674,74.5601,74.8067,79.6775,82.589,76.3952,90.1715,74.3045,82.2038,75.1109,82.9148,87.8891,82.7519,79.9439,89.2355,90.1211,85.2863,83.4692,78.3932,83.3,85.7165,76.2998,78.296,78.7613
"2017-10-01",76.91,76.2404,83.4287,75.3251,84.0641,72.2795,87.0629,85.5329,78.4076,87.5363,79.2338,81.095,77.8496,81.0599,84.4439,76.0667,74.1938,80.6801,84.8642,87.6992,79.8125,82.0157,74.66,89.141,85.0793,72.6125,73.9301,80.5766,84.4727,79.349,87.719,79.8737,83.9012,81.7187,79.9709,80.3435,88.1771,85.1234,87.3284,85.3844,70.5029,73.5062,77.6723,79.8476,85.9424,76.676,91.4828,71.0717,79.7189,79.7009,82.598,79.1627,81.4658,79.6982,92.3918,87.5057,86.909,82.4207,82.4045,84.02,83.183,77.2511,81.2012,79.9673
"2017-10-02",76.7282,75.5177,83.3909,76.5563,86.1584,73.4792,83.1128,86.4734,86.4095,87.8792,82.031,82.6691,79.0682,81.1265,87.9818,74.9588,76.2827,76.2971,86.5742,86.6075,76.82,78.5075,74.5916,87.4076,89.4128,76.0325,73.3271,81.1715,84.4034,81.329,83.8508,79.7072,84.9452,83.201,82.9301,73.3694,86.8793,88.7063,77.6066,85.2989,75.344,69.6479,79.3337,80.024,85.6148,83.5871,91.9373,71.2364,79.9106,80.24,80.3552,75.2594,83.192,82.886,80.1293,86.774,85.3673,83.6438,83.9723,84.8516,78.4571,78.5822,81.7196,85.1324
"2017-10-03",81.0014,74.3675,75.0866,80.3777,80.0672,74.6375,77.9324,84.4376,85.4348,80.6756,85.5824,85.6292,81.3029,79.907,82.994,77.7155,74.9939,76.3349,84.4304,88.2113,76.8191,76.8578,74.75,90.4307,88.5641,76.9262,78.8081,85.9226,84.3314,85.2674,89.0609,81.6638,86.5211,80.8691,83.3729,72.1877,82.67,85.9856,77.5391,83.4737,72.923,72.1733,76.1333,80.9924,82.7546,85.8893,87.1934,72.4082,81.9806,76.3088,79.1672,78.0305,83.3,82.2182,73.3703,83.858,83.0327,82.4936,80.5262,84.7841,74.5268,80.3489,80.7692,85.5392
"2017-10-04",83.5142,76.2998,69.4175,80.4236,82.6961,76.0694,75.3215,81.779,81.8258,82.4405,87.539,88.6919,80.645,81.3047,79.8926,78.4589,77.5877,75.7166,84.2549,89.4722,79.5659,77.3501,76.3124,83.9768,85.4348,80.3507,81.8114,77.7722,87.1079,82.9121,89.4002,86.594,85.3421,74.8373,81.5675,73.9544,84.6239,87.8108,77.4428,89.3003,64.1111,75.434,74.9309,81.5243,81.9401,83.3117,86.6768,75.9254,87.4418,80.9186,77.2484,79.5659,78.3743,81.5756,71.2175,80.1671,80.5073,82.7771,80.5433,84.9191,76.6031,83.0849,80.2175,82.7555
"2017-10-05",82.157,77.3096,67.253,80.0483,82.0301,74.2766,73.8104,75.3242,82.2155,80.7377,88.5821,87.3176,77.2529,80.3858,80.3903,81.2975,79.7882,74.8994,85.8128,88.4255,81.6341,78.6803,78.3005,79.4984,85.2431,82.1606,80.519,68.6741,85.1324,80.1878,87.7928,87.6317,82.4693,72.2093,82.4234,73.913,86.045,84.7526,78.2033,86.0468,66.1388,77.5076,79.1006,84.3449,83.0291,82.4234,86.5004,80.7035,86.8622,77.162,75.6797,78.6659,76.6022,83.1002,72.6116,82.9958,79.8629,80.7071,75.3143,81.9104,77.1314,81.0815,80.6144,80.2985
"2017-10-06",80.6,77.8505,72.0077,82.679,82.4639,73.4702,74.7482,76.3655,78.9422,80.4479,85.1423,85.7021,79.0007,75.3314,81.4703,82.2722,79.7927,75.4286,84.4502,85.5869,83.2064,78.9809,70.7837,77.3726,83.8607,85.6958,81.8222,74.0795,85.0874,81.0491,87.0908,76.5878,84.0371,74.6663,82.2623,72.8456,86.0099,74.5979,79.6424,84.5447,69.0602,75.6932,82.1291,85.6571,81.8672,82.3478,86.135,78.6038,87.4418,78.1817,78.9665,78.7334,78.2339,85.1027,73.328,84.6914,75.5591,80.8187,76.1819,79.1186,76.1369,83.1677,82.4702,74.9462
"2017-10-07",80.5316,77.8901,72.0644,85.8938,86.4275,76.3268,76.6139,76.0406,73.7411,86.2124,86.1557,86.0828,80.3345,73.3892,80.3579,84.9731,80.8025,80.3048,82.2281,86.9981,82.4864,80.0474,71.1032,77.6714,83.9021,87.4724,83.4044,81.1589,85.9316,76.7471,84.9875,67.5986,81.6944,79.4831,83.4737,72.6503,85.6103,79.4102,79.7945,85.0397,71.9051,75.1046,84.4664,85.3916,82.5116,80.7089,78.3293,79.0376,81.5639,79.5812,76.5041,77.8496,79.7441,77.639,72.6017,75.74,74.5466,77.3105,77.0774,81.6287,68.0009,79.9916,87.7838,73.7816
"2017-10-08",81.437,74.651,70.0961,88.4417,78.386,77.288,75.9074,76.6949,73.8446,85.3025,84.6185,84.4286,79.1672,74.2253,77.4392,77.4167,81.6611,83.3351,79.3823,82.6619,81.6908,78.6641,67.4699,78.6965,86.4041,86.9117,85.0334,78.1952,84.7364,75.2648,83.8688,63.6638,79.9358,78.9881,81.0626,69.9062,84.1793,75.9794,79.574,82.7168,76.0082,74.4395,84.9407,84.8768,83.9363,82.553,75.1073,79.3679,80.3408,79.9079,73.4603,77.6282,81.7547,73.3613,75.7598,72.3947,73.0562,73.1327,78.6722,86.3294,68.8874,70.6532,82.9643,73.3703
"2017-10-09",80.2562,73.8338,69.1511,83.1875,67.3259,76.4528,74.9363,69.053,75.7823,84.1325,78.0854,83.8805,68.2826,74.9462,76.3475,79.7981,83.8355,84.4889,78.7928,75.0128,79.5641,78.386,71.0231,82.2407,83.4449,87.0026,83.6141,76.1279,82.6772,73.157,72.6683,66.1163,81.1067,78.3077,75.7796,74.12,82.4837,72.8213,81.0743,81.9797,77.4473,74.9138,84.1136,80.4236,78.6236,82.9904,76.9181,82.0787,79.1618,74.8337,70.8809,78.0656,82.1354,68.7398,75.1937,74.246,74.372,75.9479,82.1156,80.5856,71.0402,69.6434,89.1581,72.5099
"2017-10-10",82.5251,75.6446,69.9467,71.177,63.374,77.7551,75.5807,66.5465,77.0036,87.0476,78.1898,85.3385,72.788,74.9084,80.1302,79.0556,83.6546,83.4287,74.435,73.643,78.9278,76.1198,72.8294,83.6231,76.5356,84.3719,81.5126,76.9775,82.5665,70.439,66.9011,72.2318,78.6992,77.7245,71.6135,77.2178,84.029,78.7739,81.4622,79.9916,80.069,78.6074,81.2723,75.4871,79.2716,86.8118,76.4933,82.8446,73.1003,71.7188,71.8691,77.684,83.4737,71.7332,76.3997,77.3177,77.1314,78.8999,82.7798,80.7656,68.9333,64.3766,83.1938,77.9729
"2017-10-11",89.2859,79.3922,70.8683,66.74,57.8624,76.6625,74.2379,70.2509,75.0227,87.2375,76.7345,82.7303,80.0213,76.1819,80.3669,77.0801,81.4595,79.034,75.0002,72.05,79.0763,82.5989,74.6519,81.8582,72.8816,83.1371,79.2302,79.2311,79.1951,71.0159,66.1325,75.2171,75.0317,78.7388,74.2757,78.143,84.7805,78.5048,81.0347,79.1276,82.3064,82.1714,78.1682,68.5364,77.4059,83.7032,72.1544,78.7388,78.4202,70.1987,74.9534,77.7821,83.6114,74.7761,72.2291,73.9436,79.9844,81.1049,77.0243,80.2346,69.9458,69.9674,78.539,81.1355
"2017-10-12",97.9718,80.1482,71.2166,66.4322,55.382,77.8604,69.7946,75.6374,76.856,87.62,72.4748,85.0307,75.2468,77.8838,80.3219,75.92,81.0266,76.7264,76.4933,73.5332,85.244,87.7163,72.2282,84.4322,74.1434,82.6106,82.5404,82.6232,79.9439,69.5921,70.6964,74.2289,67.5815,73.787,69.5804,76.5437,83.8427,72.1742,78.3041,77.54,80.3273,81.7394,76.0073,63.4541,71.5658,80.7962,72.8411,75.6617,80.3327,72.32,75.8165,81.4352,87.4787,81.1958,73.5656,74.7437,78.6407,79.9106,73.8077,77.0468,82.0013,74.6609,75.5546,82.0085
"2017-10-13",92.9264,80.195,61.934,67.2161,49.0469,71.9393,68.0981,74.1272,74.0021,86.5049,69.5858,85.667,74.3981,80.8646,81.599,73.8833,80.3759,72.1688,76.8695,76.7777,83.2442,84.3395,71.6864,82.625,66.9794,81.1409,80.8115,79.4309,75.9686,67.9208,74.0327,72.6998,72.8825,73.9481,68.126,76.0064,79.7288,73.0346,78.359,77.2088,78.5624,79.5218,75.3818,62.3822,63.3605,82.4045,76.3862,76.2926,78.7991,73.6511,70.2068,77.9657,85.2989,78.8864,81.9122,73.6358,80.5298,73.8509,66.0245,70.5938,87.458,75.1874,73.9463,79.9178
"2017-10-14",79.097,79.484,61.574,66.3098,51.3158,73.319,69.5624,70.3715,71.7809,87.0746,69.557,85.4114,74.5691,79.2491,81.8276,72.1715,83.8787,69.3257,75.9614,76.4033,80.0339,83.1209,68.2826,82.3541,65.093,75.9101,77.2205,78.2609,73.0247,69.6866,78.2357,71.1455,71.6018,78.9269,71.6999,74.9255,77.4689,71.7134,77.2466,75.713,76.0955,75.5915,74.75,61.8998,66.0182,78.3779,77.6489,76.8083,75.9011,74.7248,69.3014,78.4535,86.2826,79.1186,82.985,77.2907,81.113,71.6621,71.6747,66.2315,74.5619,76.3898,74.1191,76.5635
"2017-10-15",73.1462,78.4229,61.1717,68.279,51.1097,74.561,73.1894,71.5901,70.5704,85.514,68.8793,76.9532,76.2737,69.5831,76.4474,71.9411,81.5666,69.3473,74.1731,79.1582,80.9087,73.2308,66.2621,85.7759,62.7908,71.6369,68.0396,79.6037,68.4878,67.3034,77.6075,72.3857,70.4921,82.0526,73.8734,77.3564,82.8068,69.3257,74.3441,74.7716,77.8163,73.6313,73.6925,61.4822,69.2069,77.0594,71.4938,77.4968,75.2225,75.5861,70.3283,84.3368,85.7102,77.6921,83.3423,81.3092,85.6508,72.8519,71.3093,71.1761,70.9169,81.8708,73.1588,80.1689
"2017-10-16",73.2335,76.55,64.8428,69.9467,54.4028,74.0696,75.9974,72.617,70.295,83.4917,69.5408,71.5199,78.7406,64.2992,74.2406,73.5818,80.5262,74.1281,68.0981,80.3444,85.5185,73.0355,67.0289,87.0521,61.2842,67.7669,66.8183,78.2573,66.8408,70.3967,76.5698,73.6673,67.2467,80.6288,76.5473,77.3141,76.0019,67.6112,73.5458,74.5502,72.9428,76.6661,73.7591,66.1712,71.1545,74.8472,73.1417,81.0653,79.2095,68.5049,72.1175,82.8518,86.0828,79.1969,82.472,81.2093,74.2172,70.7882,64.4081,76.685,75.2918,80.1275,71.3687,81.0329
"2017-10-17",73.8671,75.848,66.1721,70.8611,60.9836,73.8797,76.5797,74.5367,67.2008,82.4765,68.5499,68.9405,81.8807,62.1689,75.7526,71.6864,77.594,75.5168,69.0719,78.1511,87.9674,77.7119,71.1392,88.3562,62.7296,68.9927,70.8935,75.9668,70.0142,69.1736,76.1747,75.4394,68.6696,77.4077,77.0882,76.7282,73.256,67.4285,68.8181,79.8809,72.995,72.6233,72.6557,67.8308,72.5999,75.4934,71.5442,83.507,77.8739,65.4422,69.6515,81.4748,78.0584,79.0943,80.7683,83.093,72.0347,66.5762,59.4077,77.3528,80.96,70.0619,74.3972,80.0114
"2017-10-18",74.1173,79.5758,66.8174,66.8885,62.3318,76.6157,74.9804,75.6491,64.076,82.9544,69.8468,65.9246,81.7358,64.6106,74.8265,72.9005,75.7463,71.0078,68.9909,79.1897,84.2396,77.5121,74.7455,76.9163,68.45,75.7589,75.2738,75.4097,69.566,68.0513,74.858,76.7102,67.6859,75.7157,77.3411,77.9261,73.5017,67.2791,67.3259,75.4772,74.5322,73.4846,75.0677,68.6498,77.6741,76.1099,71.1329,78.9665,78.8828,59.6579,68.0468,77.8433,74.561,81.365,76.3295,83.5088,70.6964,65.9588,61.2581,73.3325,83.6753,66.4691,80.5946,75.1154
"2017-10-19",75.569,89.1518,61.9619,64.5134,66.7175,73.3343,73.4954,76.1144,64.9022,82.6646,72.3407,65.4098,78.8783,67.9271,74.4395,72.8888,75.4628,69.8234,70.3418,77.3141,87.1367,82.6781,77.4662,71.2373,65.2703,78.6677,70.565,77.0072,69.8108,70.8035,74.0795,71.8214,69.5075,75.5609,75.8687,74.6762,74.039,70.0106,65.4728,73.3856,75.2963,72.4451,74.0975,64.121,78.9647,72.3857,71.9429,76.0469,78.5291,56.1101,65.3342,71.1041,78.5075,78.4715,77.4635,84.1316,75.272,68.5436,62.8178,66.6338,81.3992,69.0026,70.4795,75.5915
"2017-10-20",74.8607,76.0154,70.2905,63.8924,70.2266,72.4109,75.0425,75.2873,67.1522,82.8005,74.9561,63.968,75.5969,70.6532,74.6987,72.6062,74.6546,70.3328,70.9673,80.5622,86.6255,85.7399,76.4888,70.151,65.2325,76.5095,66.3395,79.1015,74.7707,71.6162,74.0579,68.5994,66.092,74.8391,75.7004,72.2399,74.1236,70.3121,67.7768,74.1263,77.4716,73.1831,71.6756,63.4226,83.1362,69.3743,70.2554,73.031,78.5768,61.3886,60.9881,67.5887,77.2718,80.9987,79.1816,82.1777,66.1298,71.8925,68.3582,70.2311,76.3844,67.6895,73.0985,73.2776
"2017-10-21",74.1902,64.7708,72.2939,64.067,68.5301,73.6934,76.9271,73.5845,71.546,82.5809,75.5033,61.1663,77.4203,72.1013,64.3757,73.5719,74.8463,70.8998,67.5986,77.9,84.0065,83.6447,72.0464,69.1844,67.1684,72.3236,70.6703,72.0419,75.4745,72.7187,74.6546,67.0595,71.1851,71.9627,76.6211,70.4984,75.6599,71.8808,70.8521,74.3648,75.3566,72.9905,69.3905,62.4596,79.8935,65.894,65.1416,73.6349,74.7689,63.2327,62.8718,67.6616,77.5193,80.3903,73.6376,76.4087,64.769,61.4867,73.2794,74.9957,76.0505,69.8009,73.0031,76.9352
"2017-10-22",74.2028,64.6826,68.5715,68.5544,69.9341,69.5183,75.5762,69.197,72.7502,81.6521,75.4448,62.3516,77.4752,71.0168,61.0853,73.9544,76.0334,71.8727,66.0749,76.8155,83.2604,81.347,72.9572,70.9259,66.6392,70.8773,77.5463,69.9053,77.8523,73.0265,72.518,70.5074,69.0323,69.9854,75.5618,73.5341,78.503,74.4422,75.1388,74.4422,74.7743,75.8246,67.8542,68.3024,77.5121,67.1603,60.8954,76.3871,70.2356,69.9602,65.336,67.1369,75.6284,83.4431,69.6317,73.7078,69.2627,60.9098,75.002,74.0516,77.3123,71.7341,65.9912,75.4493
"2017-10-23",71.5757,66.0047,66.4637,69.1475,69.6263,69.188,70.3049,68.0738,72.3551,78.8918,74.7464,60.4382,77.8163,72.9401,61.9457,74.0642,73.2209,67.0982,61.8809,74.4602,84.101,77.3501,72.3065,74.6042,67.0253,75.6878,78.6245,62.1761,77.9693,71.8772,69.9125,69.0719,63.2669,72.5504,77.6273,74.5115,77.522,76.4429,75.1208,74.6924,76.1333,72.9302,63.9149,70.9808,78.1052,69.8567,66.5798,73.9319,73.1435,71.2733,65.9408,67.6391,69.9962,84.8138,68.5229,70.6334,70.1726,64.9346,75.1055,69.4094,75.8039,72.3542,66.7103,72.9437
"2017-10-24",70.916,66.7328,67.4456,70.3031,71.0276,70.0061,71.2769,65.7599,76.5275,76.1135,70.9736,62.9258,75.4313,75.1784,58.8452,72.5117,72.9653,66.2441,58.4501,73.6565,83.0804,67.676,73.8986,74.5394,67.7291,74.3684,78.1493,70.7936,76.7732,74.2055,64.2371,64.6619,60.917,71.51,78.8648,76.1936,77.1431,62.2544,70.4786,74.6285,76.7939,72.2345,67.5284,69.9413,76.2071,69.071,67.8839,75.6815,82.3487,68.5724,67.1378,64.3253,65.1011,81.4883,76.4762,71.1149,69.6983,67.3961,68.09,67.3862,71.9537,72.005,67.3727,70.6064
"2017-10-25",69.3635,71.3993,66.4538,69.4292,70.4129,73.553,72.5189,67.0676,77.837,70.3724,70.9277,65.2595,75.4718,77.423,60.3905,71.8439,74.0579,68.4968,62.7548,72.2183,79.0385,61.3175,73.7708,70.2968,64.5044,71.5883,76.676,75.0515,79.1672,73.85,66.5753,63.1814,58.0946,70.7387,76.9262,79.6487,78.6281,59.2925,68.333,73.7735,77.8946,75.5375,70.2581,72.2399,71.8655,73.9868,69.3491,74.8364,81.2507,65.6996,69.5237,63.6557,64.9445,81.257,81.3173,70.3697,68.3969,69.3725,69.2771,69.3806,69.7802,75.3134,66.9101,71.9888
"2017-10-26",67.7453,74.8643,68.3447,70.5164,76.1909,73.7483,70.6838,67.7264,75.5114,68.2799,70.2356,65.4242,74.1209,75.371,65.5538,70.7864,71.2022,67.7561,66.9974,67.9793,78.7199,62.8583,74.6573,69.3284,62.636,70.2212,68.8046,73.0805,79.088,71.7863,70.3724,66.7454,55.2785,72.59,74.4746,80.1014,76.3916,65.6357,71.8547,73.9463,82.319,70.5389,67.802,73.4828,70.1699,75.8165,71.8889,75.3269,77.5832,68.3024,70.4255,64.1003,67.8641,79.1573,74.6717,73.6718,71.4425,68.3969,71.3849,72.9203,71.8421,82.886,66.1838,73.1318
"2017-10-27",69.0008,79.0268,71.1212,70.718,75.191,72.7907,70.0907,65.8328,72.6116,69.0512,74.3054,62.7305,69.206,78.575,67.217,70.9664,66.9128,72.8186,67.6913,72.7943,81.0068,56.3477,75.0047,66.128,64.6043,71.2013,71.1959,74.9696,80.8448,72.2741,69.5534,70.2401,58.7687,71.1563,73.8554,77.8001,67.2557,66.5879,73.8086,73.5953,76.289,69.0188,66.362,73.4171,71.5424,80.852,72.5828,72.5945,75.4331,69.7847,76.0937,64.6898,69.2672,79.2671,70.124,78.5021,76.7831,65.2181,70.9421,77.0666,68.2367,76.8488,68.6165,73.0751
"2017-10-28",69.0944,69.0638,73.3685,70.6766,67.7489,80.9708,67.7156,68.9954,72.2408,69.9134,74.2478,64.8482,54.5693,77.5211,69.6479,69.6641,62.5658,71.4875,69.2456,69.0278,74.4926,59.7326,73.2389,60.602,63.6818,73.4927,72.1265,74.8634,81.1895,66.2468,61.9817,74.9921,63.1796,72.7079,67.8281,76.883,65.309,67.0055,73.1282,69.8081,60.2591,68.1152,59.8973,68.0468,59.9198,83.5637,72.3875,60.9404,76.3916,67.5761,76.793,63.8834,65.417,75.4133,68.504,77.9441,78.7991,64.8419,70.0907,75.9182,60.4319,70.4093,73.8779,72.5081
"2017-10-29",67.0856,70.8377,76.721,69.1304,66.3665,76.6454,72.1184,73.0481,71.924,76.4726,72.7223,63.7187,53.6585,77.6021,70.4588,67.9046,63.8591,70.4471,75.6401,64.67,63.8789,63.3425,69.7946,62.2805,67.0775,71.8817,68.4284,71.4281,82.7942,64.2848,54.473,73.6592,68.9675,66.9452,69.2897,76.8353,62.2418,68.8649,71.0933,71.3723,62.5334,65.8769,57.011,62.3966,53.5271,78.5084,71.1914,56.7581,72.6512,65.7995,72.5702,62.6522,62.5901,75.6104,68.8226,74.7167,69.3842,62.5397,70.0772,74.5088,62.1167,66.6203,73.3406,74.2514
"2017-10-30",66.4403,68.2439,85.0577,68.4689,68.3393,73.5746,73.3775,70.8908,71.3795,78.4688,71.5766,64.31,56.7455,72.3002,70.2608,68.9666,63.1985,62.3507,74.7446,62.9321,60.7973,62.5109,68.9747,65.6366,75.0443,74.1263,66.1145,68.0135,80.6783,62.0312,56.777,70.3859,73.4873,64.7024,69.0701,76.2215,66.2153,69.1268,68.6057,63.0626,65.8589,62.9357,62.1041,58.5041,58.1648,78.1421,70.6199,57.101,64.9175,69.2132,70.4012,60.7001,62.4299,74.3063,69.6659,74.3306,63.3317,61.2059,70.2842,73.2326,66.4979,66.218,71.1653,69.7802
"2017-10-31",65.3513,68.1008,86.828,70.8323,67.2134,73.4477,77.1359,70.0673,72.2399,80.8547,66.9956,63.7763,57.5006,71.1113,70.1546,70.8224,55.8176,62.0231,75.1145,66.0533,60.4859,60.836,65.561,60.7262,72.3029,76.9919,62.8367,63.4757,77.1755,64.9868,59.675,69.4832,68.4293,67.3484,69.3005,74.5025,68.3879,68.8208,68.8109,62.7161,69.062,63.0608,61.9061,62.9087,61.8134,75.947,72.0464,60.4328,63.8951,73.9967,68.954,58.8515,64.5053,75.3557,73.5935,74.4089,66.8102,60.6254,71.0879,75.416,68.9279,67.793,65.1506,64.913
"2017-11-01",66.9038,69.2564,82.2236,74.2964,65.8031,74.0849,79.2734,65.0003,72.1445,75.3422,67.6796,66.1226,58.4402,66.4007,71.3111,70.3067,53.8943,61.9907,75.6284,68.6327,59.657,64.643,67.7957,58.4924,64.0031,75.2081,65.2721,63.4973,75.7022,64.1606,62.0321,63.1328,67.9253,70.4111,68.9918,71.9933,70.4399,68.7362,66.3458,61.151,73.7933,64.9526,60.7505,67.9757,59.3915,75.2,72.6107,62.5424,71.4479,78.1907,66.6941,60.5075,62.7125,71.8061,66.2999,72.104,67.2224,63.7853,71.7152,75.2297,69.4733,71.1257,60.9188,66.9425
"2017-11-02",71.4983,68.18,82.346,65.6555,69.7883,73.796,77.3465,58.9505,73.2101,72.9752,66.1082,67.4726,66.8624,64.6655,71.4416,71.7413,54.9392,63.2777,74.7347,69.5012,62.1653,76.838,71.7035,62.5343,64.9202,75.4772,69.2303,64.4981,77.7929,64.0796,64.7294,62.6297,63.1823,60.7136,67.4879,67.8794,68.8262,68.54,67.3817,61.0646,75.5258,66.0038,62.3849,66.911,60.6983,72.7754,77.6174,61.8755,74.2244,72.8708,66.353,60.3347,61.4183,70.2491,56.291,67.4852,67.0163,68.2124,67.4447,75.8651,66.389,69.0899,65.3153,70.9727
